,ind,title,text,label,tok_nums
215,215,thepictureofdoriangray,"""She had no right to kill herself. It was selfish of her.""",cowardice_foolish_unpleasant,"[101, 1000, 2016, 2018, 2053, 2157, 2000, 3102, 2841, 1012, 2009, 2001, 14337, 1997, 2014, 1012, 1000, 102]"
216,216,thepictureofdoriangray,"""And yet I must admit that this thing that has happened does not affect me as it should. It seems to me to be simply like a wonderful ending to a wonderful play. It has all the terrible beauty of a Greek tragedy, a tragedy in which I took a great part, but by which I have not been wounded.�",romantic_reunion,"[101, 1000, 1998, 2664, 1045, 2442, 6449, 2008, 2023, 2518, 2008, 2038, 3047, 2515, 2025, 7461, 2033, 2004, 2009, 2323, 1012, 2009, 3849, 2000, 2033, 2000, 2022, 3432, 2066, 1037, 6919, 4566, 2000, 1037, 6919, 2377, 1012, 2009, 2038, 2035, 1996, 6659, 5053, 1997, 1037, 3306, 10576, 1010, 1037, 10576, 1999, 2029, 1045, 2165, 1037, 2307, 2112, 1010, 2021, 2011, 2029, 1045, 2031, 2025, 2042, 5303, 1012, 102]"
217,217,thepictureofdoriangray,"how different Sibyl Vane must have been from all the women one meets! There is something to me quite beautiful about her death. I am glad I am living in a century when such wonders happen. They make one believe in the reality of the things we all play with, such as romance, passion, and love.�",romantic_reunion,"[101, 2129, 2367, 9033, 3762, 2140, 23334, 2442, 2031, 2042, 2013, 2035, 1996, 2308, 2028, 6010, 999, 2045, 2003, 2242, 2000, 2033, 3243, 3376, 2055, 2014, 2331, 1012, 1045, 2572, 5580, 1045, 2572, 2542, 1999, 1037, 2301, 2043, 2107, 16278, 4148, 1012, 2027, 2191, 2028, 2903, 1999, 1996, 4507, 1997, 1996, 2477, 2057, 2035, 2377, 2007, 1010, 2107, 2004, 7472, 1010, 6896, 1010, 1998, 2293, 1012, 102]"
218,218,thepictureofdoriangray,"�You said to me that Sibyl Vane represented to you all the heroines of romance�that she was Desdemona one night, and Ophelia the other; that if she died as Juliet, she came to life as Imogen.�",romantic_reunion,"[101, 2017, 2056, 2000, 2033, 2008, 9033, 3762, 2140, 23334, 3421, 2000, 2017, 2035, 1996, 18869, 2015, 1997, 7472, 8322, 2102, 2016, 2001, 4078, 3207, 21781, 2028, 2305, 1010, 1998, 6728, 16001, 2401, 1996, 2060, 1025, 2008, 2065, 2016, 2351, 2004, 13707, 1010, 2016, 2234, 2000, 2166, 2004, 10047, 23924, 1012, 102]"
219,219,thepictureofdoriangray,"But you must think of that lonely death in the tawdry dressing-room simply as a strange lurid fragment from some Jacobean tragedy, as a wonderful scene from Webster, or Ford, or Cyril Tourneur. The girl never really lived, and so she has never really died. ",romantic_reunion,"[101, 2021, 2017, 2442, 2228, 1997, 2008, 9479, 2331, 1999, 1996, 11937, 21724, 2854, 11225, 1011, 2282, 3432, 2004, 1037, 4326, 11320, 14615, 15778, 2013, 2070, 6213, 11219, 10576, 1010, 2004, 1037, 6919, 3496, 2013, 11635, 1010, 2030, 4811, 1010, 2030, 16049, 2778, 2638, 3126, 1012, 1996, 2611, 2196, 2428, 2973, 1010, 1998, 2061, 2016, 2038, 2196, 2428, 2351, 1012, 102]"
220,220,thepictureofdoriangray,"To you at least she was always a dream, a phantom that flitted through Shakespeare�s plays and left them lovelier for its presence, a reed through which Shakespeare�s music sounded richer and more full of joy. The moment she touched actual life, she marred it, and it marred her, and so she passed away. ",romantic_reunion,"[101, 2000, 2017, 2012, 2560, 2016, 2001, 2467, 1037, 3959, 1010, 1037, 11588, 2008, 13109, 27100, 2094, 2083, 8101, 2015, 3248, 1998, 2187, 2068, 2293, 14355, 2005, 2049, 3739, 1010, 1037, 7305, 2083, 2029, 8101, 2015, 2189, 5015, 26108, 1998, 2062, 2440, 1997, 6569, 1012, 1996, 2617, 2016, 5028, 5025, 2166, 1010, 2016, 24563, 2009, 1010, 1998, 2009, 24563, 2014, 1010, 1998, 2061, 2016, 2979, 2185, 1012, 102]"
221,221,thepictureofdoriangray,"""Mourn for Ophelia, if you like. Put ashes on your head because Cordelia was strangled. Cry out against Heaven because the daughter of Brabantio died. But don�t waste your tears over Sibyl Vane. She was less real than they are.�",romantic_reunion,"[101, 1000, 9587, 14287, 2005, 6728, 16001, 2401, 1010, 2065, 2017, 2066, 1012, 2404, 11289, 2006, 2115, 2132, 2138, 11601, 13902, 2001, 21384, 1012, 5390, 2041, 2114, 6014, 2138, 1996, 2684, 1997, 11655, 29604, 3695, 2351, 1012, 2021, 2123, 2102, 5949, 2115, 4000, 2058, 9033, 3762, 2140, 23334, 1012, 2016, 2001, 2625, 2613, 2084, 2027, 2024, 1012, 102]"
222,222,thepictureofdoriangray,"Poor Sibyl! What a romance it had all been! She had often mimicked death on the stage. Then Death himself had touched her and taken her with him. How had she played that dreadful last scene? Had she cursed him, as she died? No; she had died for love of him, and love would always be a sacrament to him now. She had atoned for everything by the sacrifice she had made of her life. ",romantic_reunion,"[101, 3532, 9033, 3762, 2140, 999, 2054, 1037, 7472, 2009, 2018, 2035, 2042, 999, 2016, 2018, 2411, 23150, 8126, 2331, 2006, 1996, 2754, 1012, 2059, 2331, 2370, 2018, 5028, 2014, 1998, 2579, 2014, 2007, 2032, 1012, 2129, 2018, 2016, 2209, 2008, 21794, 2197, 3496, 1029, 2018, 2016, 10678, 2032, 1010, 2004, 2016, 2351, 1029, 2053, 1025, 2016, 2018, 2351, 2005, 2293, 1997, 2032, 1010, 1998, 2293, 2052, 2467, 2022, 1037, 28958, 2000, 2032, 2085, 1012, 2016, 2018, 2012, 17799, 2005, 2673, 2011, 1996, 8688, 2016, 2018, 2081, 1997, 2014, 2166, 1012, 102]"
223,223,thepictureofdoriangray,"He would not think any more of what she had made him go through, on that horrible night at the theatre. When he thought of her, it would be as a wonderful tragic figure sent on to the world�s stage to show the supreme reality of love.",romantic_reunion,"[101, 2002, 2052, 2025, 2228, 2151, 2062, 1997, 2054, 2016, 2018, 2081, 2032, 2175, 2083, 1010, 2006, 2008, 9202, 2305, 2012, 1996, 3004, 1012, 2043, 2002, 2245, 1997, 2014, 1010, 2009, 2052, 2022, 2004, 1037, 6919, 13800, 3275, 2741, 2006, 2000, 1996, 8484, 2754, 2000, 2265, 1996, 4259, 4507, 1997, 2293, 1012, 102]"
224,224,thepictureofdoriangray,"It is one of the great romantic tragedies of the age. As a rule, people who act lead the most commonplace lives. They are good husbands, or faithful wives, or something tedious. You know what I mean�middle-class virtue and all that kind of thing. How different Sibyl was! She lived her finest tragedy. She was always a heroine. ",romantic_reunion,"[101, 2009, 2003, 2028, 1997, 1996, 2307, 6298, 19817, 18655, 3111, 1997, 1996, 2287, 1012, 2004, 1037, 3627, 1010, 2111, 2040, 2552, 2599, 1996, 2087, 27550, 3268, 1012, 2027, 2024, 2204, 19089, 1010, 2030, 11633, 10403, 1010, 2030, 2242, 6945, 6313, 1012, 2017, 2113, 2054, 1045, 2812, 4328, 20338, 1011, 2465, 11870, 1998, 2035, 2008, 2785, 1997, 2518, 1012, 2129, 2367, 9033, 3762, 2140, 2001, 999, 2016, 2973, 2014, 10418, 10576, 1012, 2016, 2001, 2467, 1037, 18869, 1012, 102]"
225,225,thepictureofdoriangray,"The last night she played�the night you saw her�she acted badly because she had known the reality of love. When she knew its unreality, she died, as Juliet might have died. She passed again into the sphere of art. There is something of the martyr about her. Her death has all the pathetic uselessness of martyrdom, all its wasted beauty. ",romantic_reunion,"[101, 1996, 2197, 2305, 2016, 2209, 10760, 2305, 2017, 2387, 5106, 5369, 6051, 6649, 2138, 2016, 2018, 2124, 1996, 4507, 1997, 2293, 1012, 2043, 2016, 2354, 2049, 4895, 22852, 3012, 1010, 2016, 2351, 1010, 2004, 13707, 2453, 2031, 2351, 1012, 2016, 2979, 2153, 2046, 1996, 10336, 1997, 2396, 1012, 2045, 2003, 2242, 1997, 1996, 17216, 2055, 2014, 1012, 2014, 2331, 2038, 2035, 1996, 17203, 11809, 2791, 1997, 17216, 9527, 1010, 2035, 2049, 13842, 5053, 1012, 102]"
226,226,thepictureofdoriangray,"�You wrecked the life of Sibyl Vane,� was the answer, �and Sibyl Vane was my sister. She killed herself. I know it. Her death is at your door.""",hopeless_empty_agony,"[101, 2017, 18480, 1996, 2166, 1997, 9033, 3762, 2140, 23334, 1010, 2001, 1996, 3437, 1010, 1998, 9033, 3762, 2140, 23334, 2001, 2026, 2905, 1012, 2016, 2730, 2841, 1012, 1045, 2113, 2009, 1012, 2014, 2331, 2003, 2012, 2115, 2341, 1012, 1000, 102]"
227,227,thepictureofdoriangray,"Youth is the only thing worth having. When I find that I am growing old, I shall kill myself.�",hopeless_empty_agony,"[101, 3360, 2003, 1996, 2069, 2518, 4276, 2383, 1012, 2043, 1045, 2424, 2008, 1045, 2572, 3652, 2214, 1010, 1045, 4618, 3102, 2870, 1012, 102]"
228,228,thesecretagent,"�No, I can�t imagine. It�s possible that he never thought of that at all. It sounds an extravagant way of putting it, Sir Ethelred, but his state of dismay suggested to me an impulsive man who, after committing suicide with the notion that it would end all his troubles, had discovered that it did nothing of the kind.�",hopeless_empty_agony,"[101, 2053, 1010, 1045, 2064, 2102, 5674, 1012, 2049, 2825, 2008, 2002, 2196, 2245, 1997, 2008, 2012, 2035, 1012, 2009, 4165, 2019, 27856, 2126, 1997, 5128, 2009, 1010, 2909, 19180, 5596, 1010, 2021, 2010, 2110, 1997, 20006, 4081, 2000, 2033, 2019, 17727, 23004, 2158, 2040, 1010, 2044, 16873, 5920, 2007, 1996, 9366, 2008, 2009, 2052, 2203, 2035, 2010, 13460, 1010, 2018, 3603, 2008, 2009, 2106, 2498, 1997, 1996, 2785, 1012, 102]"
229,229,thesecretagent,"At the door he hesitated, blinking at a not too splendid sunlight�and the paper with the report of the suicide of a lady was in his pocket. His heart was beating against it. The suicide of a lady�this act of madness or despair.",senseless_meaning_making,"[101, 2012, 1996, 2341, 2002, 9369, 1010, 15997, 2012, 1037, 2025, 2205, 21459, 9325, 5685, 1996, 3259, 2007, 1996, 3189, 1997, 1996, 5920, 1997, 1037, 3203, 2001, 1999, 2010, 4979, 1012, 2010, 2540, 2001, 6012, 2114, 2009, 1012, 1996, 5920, 1997, 1037, 3203, 15222, 2015, 2552, 1997, 12013, 2030, 13905, 1012, 102]"
230,230,thesecretagent,"She lamented aloud her love of life, that life without grace or charm, and almost without decency, but of an exalted faithfulness of purpose, even unto murder. And, as often happens in the lament of poor humanity, rich in suffering but indigent in words, the truth�the very cry of truth�was found in a worn and artificial shape picked up somewhere among the phrases of sham sentiment. �How could I be so afraid of death! Tom, I tried. But I am afraid. I tried to do away with myself. And I couldn�t. Am I hard? I suppose the cup of horrors was not full enough for such as me.  

",senseless_meaning_making,"[101, 2016, 20342, 14706, 12575, 2014, 2293, 1997, 2166, 1010, 2008, 2166, 2302, 4519, 2030, 11084, 1010, 1998, 2471, 2302, 11703, 11916, 1010, 2021, 1997, 2019, 4654, 2389, 3064, 11633, 2791, 1997, 3800, 1010, 2130, 19662, 4028, 1012, 1998, 1010, 2004, 2411, 6433, 1999, 1996, 20342, 3372, 1997, 3532, 8438, 1010, 4138, 1999, 6114, 2021, 27427, 29206, 2102, 1999, 2616, 1010, 1996, 3606, 10760, 2200, 5390, 1997, 3606, 17311, 2179, 1999, 1037, 6247, 1998, 7976, 4338, 3856, 2039, 4873, 2426, 1996, 15672, 1997, 25850, 15792, 1012, 2129, 2071, 1045, 2022, 2061, 4452, 1997, 2331, 999, 3419, 1010, 1045, 2699, 1012, 2021, 1045, 2572, 4452, 1012, 1045, 2699, 2000, 2079, 2185, 2007, 2870, 1012, 1998, 1045, 2481, 2102, 1012, 2572, 1045, 2524, 1029, 1045, 6814, 1996, 2452, 1997, 22812, 2001, 2025, 2440, 2438, 2005, 2107, 2004, 2033, 1012, 102]"
231,231,thesecretagent,"He smiled to himself grimly. �Tell me, Ossipon, terrible man, has ever one of your victims killed herself for you�or are your triumphs so far incomplete�for blood alone puts a seal on greatness? Blood. Death. Look at history.�",romantic_reunion,"[101, 2002, 3281, 2000, 2370, 22561, 1012, 2425, 2033, 1010, 9808, 5332, 26029, 1010, 6659, 2158, 1010, 2038, 2412, 2028, 1997, 2115, 5694, 2730, 2841, 2005, 2017, 2953, 2024, 2115, 10911, 2015, 2061, 2521, 12958, 29278, 2668, 2894, 8509, 1037, 7744, 2006, 2307, 2791, 1029, 2668, 1012, 2331, 1012, 2298, 2012, 2381, 1012, 102]"
232,232,thesecretagent,"�You will save me, Tom,� she broke out, recoiling, but still keeping her hold on him by the two lapels of his damp coat. �Save me. Hide me. Don�t let them have me. You must kill me first. I couldn�t do it myself�I couldn�t, I couldn�t�not even for what I am afraid of.�",hopeless_empty_agony,"[101, 2017, 2097, 3828, 2033, 1010, 3419, 1010, 2016, 3631, 2041, 1010, 27429, 2075, 1010, 2021, 2145, 4363, 2014, 2907, 2006, 2032, 2011, 1996, 2048, 5001, 9050, 1997, 2010, 10620, 5435, 1012, 3828, 2033, 1012, 5342, 2033, 1012, 2123, 2102, 2292, 2068, 2031, 2033, 1012, 2017, 2442, 3102, 2033, 2034, 1012, 1045, 2481, 2102, 2079, 2009, 2870, 2072, 2481, 2102, 1010, 1045, 2481, 2102, 17048, 2130, 2005, 2054, 1045, 2572, 4452, 1997, 1012, 102]"
233,233,thesorrowsofyoungwerther,"She is to me a sacred being. All passion is still in her presence: I cannot express my sensations when I am near her. I feel as if my soul beat in every nerve of my body. There is a melody which she plays on the piano with angelic skill,--so simple is it, and yet so spiritual! It is her favourite air; and, when she plays the first note, all pain, care, and sorrow disappear from me in a moment. I believe every word that is said of the magic of ancient music. How her simple song enchants me! Sometimes, when I am ready to commit suicide, she sings that air; and instantly the gloom and madness which hung over me are dispersed, and I breathe freely again.",romantic_reunion,"[101, 2016, 2003, 2000, 2033, 1037, 6730, 2108, 1012, 2035, 6896, 2003, 2145, 1999, 2014, 3739, 1024, 1045, 3685, 4671, 2026, 21378, 2043, 1045, 2572, 2379, 2014, 1012, 1045, 2514, 2004, 2065, 2026, 3969, 3786, 1999, 2296, 9113, 1997, 2026, 2303, 1012, 2045, 2003, 1037, 8531, 2029, 2016, 3248, 2006, 1996, 3682, 2007, 4850, 2594, 8066, 1010, 1011, 1011, 2061, 3722, 2003, 2009, 1010, 1998, 2664, 2061, 6259, 999, 2009, 2003, 2014, 8837, 2250, 1025, 1998, 1010, 2043, 2016, 3248, 1996, 2034, 3602, 1010, 2035, 3255, 1010, 2729, 1010, 1998, 14038, 10436, 2013, 2033, 1999, 1037, 2617, 1012, 1045, 2903, 2296, 2773, 2008, 2003, 2056, 1997, 1996, 3894, 1997, 3418, 2189, 1012, 2129, 2014, 3722, 2299, 4372, 14856, 3215, 2033, 999, 2823, 1010, 2043, 1045, 2572, 3201, 2000, 10797, 5920, 1010, 2016, 10955, 2008, 2250, 1025, 1998, 6880, 1996, 24067, 1998, 12013, 2029, 5112, 2058, 2033, 2024, 15484, 1010, 1998, 1045, 7200, 10350, 2153, 1012, 102]"
234,234,thesorrowsofyoungwerther,"""This is another of your extravagant humours,"" said Albert: ""you always exaggerate a case, and in this matter you are undoubtedly wrong; for we were speaking of suicide, which you compare with great actions, when it is impossible to regard it as anything but a weakness. It is much easier to die than to bear a life of misery with fortitude.""",cowardice_foolish_unpleasant,"[101, 1000, 2023, 2003, 2178, 1997, 2115, 27856, 17211, 2015, 1010, 1000, 2056, 4789, 1024, 1000, 2017, 2467, 4654, 27609, 3686, 1037, 2553, 1010, 1998, 1999, 2023, 3043, 2017, 2024, 17319, 3308, 1025, 2005, 2057, 2020, 4092, 1997, 5920, 1010, 2029, 2017, 12826, 2007, 2307, 4506, 1010, 2043, 2009, 2003, 5263, 2000, 7634, 2009, 2004, 2505, 2021, 1037, 11251, 1012, 2009, 2003, 2172, 6082, 2000, 3280, 2084, 2000, 4562, 1037, 2166, 1997, 14624, 2007, 3481, 18679, 1012, 1000, 102]"
235,235,thesorrowsofyoungwerther,"The world is everywhere the same,--a scene of labour and pain, of pleasure and reward; but what does it all avail? ",hopeless_empty_agony,"[101, 1996, 2088, 2003, 7249, 1996, 2168, 1010, 1011, 1011, 1037, 3496, 1997, 4428, 1998, 3255, 1010, 1997, 5165, 1998, 10377, 1025, 2021, 2054, 2515, 2009, 2035, 24608, 1029, 102]"
236,236,thesorrowsofyoungwerther,"I am happy only where thou art, and in thy presence am I content to suffer or enjoy."" And wouldst thou, heavenly Father, banish such a child from thy presence?",romantic_reunion,"[101, 1045, 2572, 3407, 2069, 2073, 15223, 2396, 1010, 1998, 1999, 15177, 3739, 2572, 1045, 4180, 2000, 9015, 2030, 5959, 1012, 1000, 1998, 2052, 3367, 15223, 1010, 16581, 2269, 1010, 7221, 4509, 2107, 1037, 2775, 2013, 15177, 3739, 1029, 102]"
237,237,thesorrowsofyoungwerther,"When the servant brought the pistols to Werther, the latter received them with transports of delight upon hearing that Charlotte had given them to him with her own hand. He ate some bread, drank some wine, sent his servant to dinner, and then sat down to write as follows: ""They have been in your hands you wiped the dust from them. I kiss them a thousand times--you have touched them. Yes, Heaven favours my design, and you, Charlotte, provide me with the fatal instruments. It was my desire to receive my death from your hands, and my wish is gratified.",romantic_reunion,"[101, 2043, 1996, 7947, 2716, 1996, 18248, 2000, 2057, 15265, 2121, 1010, 1996, 3732, 2363, 2068, 2007, 19003, 1997, 12208, 2588, 4994, 2008, 5904, 2018, 2445, 2068, 2000, 2032, 2007, 2014, 2219, 2192, 1012, 2002, 8823, 2070, 7852, 1010, 10749, 2070, 4511, 1010, 2741, 2010, 7947, 2000, 4596, 1010, 1998, 2059, 2938, 2091, 2000, 4339, 2004, 4076, 1024, 1000, 2027, 2031, 2042, 1999, 2115, 2398, 2017, 8342, 1996, 6497, 2013, 2068, 1012, 1045, 3610, 2068, 1037, 4595, 2335, 1011, 1011, 2017, 2031, 5028, 2068, 1012, 2748, 1010, 6014, 7927, 2015, 2026, 2640, 1010, 1998, 2017, 1010, 5904, 1010, 3073, 2033, 2007, 1996, 10611, 5693, 1012, 2009, 2001, 2026, 4792, 2000, 4374, 2026, 2331, 2013, 2115, 2398, 1010, 1998, 2026, 4299, 2003, 24665, 10450, 10451, 1012, 102]"
238,238,thesorrowsofyoungwerther,"
I have made inquiries of my servant. You trembled when you gave him the pistols, but you bade me no adieu. Wretched, wretched that I am--not one farewell! How could you shut your heart against me in that hour which makes you mine for ever? Charlotte, ages cannot efface the impression--I feel you cannot hate the man who so passionately loves you!""",romantic_reunion,"[101, 1045, 2031, 2081, 27050, 1997, 2026, 7947, 1012, 2017, 14823, 2043, 2017, 2435, 2032, 1996, 18248, 1010, 2021, 2017, 2919, 2063, 2033, 2053, 27133, 13765, 1012, 23277, 29574, 1010, 23277, 29574, 2008, 1045, 2572, 1011, 1011, 2025, 2028, 13407, 999, 2129, 2071, 2017, 3844, 2115, 2540, 2114, 2033, 1999, 2008, 3178, 2029, 3084, 2017, 3067, 2005, 2412, 1029, 5904, 1010, 5535, 3685, 1041, 20961, 3401, 1996, 8605, 1011, 1011, 1045, 2514, 2017, 3685, 5223, 1996, 2158, 2040, 2061, 13459, 2135, 7459, 2017, 999, 1000, 102]"
